Away Pred,Home Pred,Away Actual,Home Actual,Away ML,Home ML,Spread,Over/Under
110.19677,122.67507,112,128,172,-205,4,213.0
110.29189,106.613716,113,112,110,-130,1,216.5
109.00163,107.79196,117,123,303,-380,5.5,226.5
112.87554,107.51944,124,119,-189,163,3,230.0
118.57409,96.434006,124,108,115,-135,2.5,225.0
122.661674,94.82124,129,92,477,-650,8.5,219.5
103.227516,100.94497,115,103,611,-894,12,212.0
113.33277,116.718735,116,140,170,-200,4.5,228.5
105.74793,104.3058,91,98,797,-1300,13,228.5
110.40398,112.56901,108,115,110,-130,1,222.5
111.37377,112.97535,101,118,614,-900,10,222.0
109.966484,120.41198,132,136,110,-130,2,221.5
110.75451,119.996086,113,121,160,-185,4.5,226.0
115.91259,110.62609,113,117,317,-400,9,221.0
105.2629,116.997505,131,123,506,-700,9,218.0
123.97521,103.30271,131,100,614,-900,11.5,227.0
110.72433,107.26128,116,118,-120,100,3,219.0
110.20121,131.27565,115,149,203,-245,5.5,233.0
118.68552,115.58637,115,133,-130,110,2.5,231.5
113.61285,107.3057,106,109,-200,170,3.5,227.0
104.92796,108.869316,112,111,125,-145,3,228.0
115.73104,108.79067,125,123,450,-650,9.5,231.5
109.14348,112.18421,84,112,-105,-115,3.5,218.5
111.64948,104.91254,113,112,300,-400,8,224.0
116.86066,115.87621,132,124,180,-220,4.5,224.5
125.49673,105.57351,142,103,-230,185,2,234.0
102.09752,115.703415,92,112,-140,120,2,220.0
109.563774,117.30407,91,143,105,-125,2,215.0
117.13653,115.52741,101,127,325,-425,8,226.0
107.299034,113.87128,86,133,375,-500,6.5,223.5
113.391106,121.47593,126,131,-120,100,3.5,239.0
98.504974,101.097404,90,120,-110,-110,1.5,209.0
123.39241,98.99167,124,93,-170,145,3.5,219.0
111.95893,109.70103,112,110,450,-650,8,228.0
106.786,108.06573,109,89,150,-180,3,219.0
118.95861,110.50176,123,105,-130,110,2,232.0
104.72316,125.61091,102,116,375,-500,9.5,234.0
119.27273,105.58752,144,87,-1000,650,11.5,228.0
116.93848,112.72695,122,97,-240,190,4.5,236.0
115.16775,113.238,104,112,650,-1000,10.5,229.0
111.33941,113.58512,106,111,190,-240,4,231.5
109.24237,103.491066,116,103,-350,275,6.5,215.0
101.23403,111.308846,101,110,-160,140,3.5,205.5
107.61589,94.9226,113,92,275,-350,9.5,206.5
125.09819,105.22364,128,110,105,-125,1,222.0
106.4439,115.699005,114,125,375,-500,9,222.0
106.513954,121.60076,100,117,-260,210,pk,226.0
116.572136,110.3063,135,108,230,-280,6,230.5
125.909134,112.84843,121,96,-115,-105,1.5,221.0
120.67342,107.9564,128,115,-650,450,10,226.0
111.07184,109.3466,132,107,-200,170,3.5,217.0
116.05027,105.27079,112,133,145,-170,4,228.0
105.06899,97.82755,96,95,1000,-2000,11.5,218.0
120.79464,107.03265,120,97,-900,600,11,231.0
124.98371,108.24003,111,114,375,-500,7,232.5
121.67564,109.39941,111,119,145,-170,3,220.5
117.740715,109.023094,116,120,375,-500,8,227.0
118.50023,116.5705,116,113,-130,110,1,220.5
121.947075,109.15511,106,95,-125,105,1,238.5
109.4013,102.29806,114,100,100,-120,1.5,217.5
110.43037,107.81416,85,105,650,-1000,11,229.5
111.38597,109.31689,104,110,250,-310,6.5,219.0
110.67101,100.149315,89,109,371,-480,8.5,207.5
111.377235,110.63154,113,103,140,-160,3.5,220.0
107.522575,100.45788,92,107,172,-205,3,226.0
118.72416,108.32916,103,113,170,-200,2.5,224.5
114.499275,97.78983,104,117,-105,-115,1,218.5
116.31243,100.32929,136,117,144,-165,2.5,224.0
117.72254,102.09098,123,91,170,-200,4,224.0
112.80059,112.196785,113,109,215,-260,6.5,222.0
109.96446,105.25283,105,96,110,-130,1,214.0
113.41606,107.76156,116,124,-400,317,8.5,226.5
122.79778,121.41375,111,149,386,-502,12,234.0
112.27346,117.085075,108,120,318,-402,7,235.0
111.334435,108.89992,113,124,-320,260,2.5,223.0
110.07874,105.86396,93,115,-256,212,5.5,211.5
113.77416,103.017395,113,110,-350,281,7.5,219.0
117.279884,107.85885,107,114,-135,115,2,230.0
120.445946,99.99354,124,108,120,-140,3,215.0
109.10758,112.45612,128,125,100,-120,1,227.0
112.73565,105.85438,108,136,-230,185,5,222.0
114.861565,108.8418,110,112,190,-240,4.5,229.5
122.589195,112.700615,121,104,275,-350,4,237.0
106.92349,104.853584,85,120,-190,160,4.5,219.5
109.905174,108.238655,107,107,-310,250,7.5,211.5
107.042915,107.960655,101,113,200,-250,6,216.5
115.950615,120.853,128,131,550,-800,11,243.0
114.2042,99.0508,113,99,-170,145,3.5,220.0
117.63799,101.62013,129,90,-650,450,10,226.0
102.638245,109.799034,107,125,275,-350,8,202.0
108.93235,107.34502,111,95,145,-170,2.5,233.5
111.68487,106.097664,113,115,-240,190,5.5,226.5
108.41318,105.42802,119,105,-425,325,8,227.0
108.07359,111.52665,91,107,450,-650,9.5,226.0
111.79205,107.477425,100,110,160,-190,4,208.0
105.07719,104.37746,117,107,-165,142,1,207.5
110.87318,110.045395,119,122,275,-350,7.5,224.5
120.86346,115.623535,114,132,135,-155,3.5,238.0
121.80878,110.32492,119,120,105,-125,3,231.5
112.601204,106.183174,109,111,-180,150,4,226.0
117.1543,116.506035,107,114,105,-125,3,233.0
120.91074,117.37063,146,113,450,-650,10,234.0
103.95186,99.16113,110,98,-190,160,3,210.5
113.686195,113.62596,99,110,225,-275,4,231.0
99.33189,109.87332,95,109,280,-360,8,209.0
106.96242,108.1504,118,111,240,-300,6.5,228.0
103.26712,107.10806,101,103,100,-120,2,203.0
112.45213,104.4766,118,99,130,-150,3.5,218.0
105.11306,118.21024,100,116,1000,-2000,14,219.0
106.95983,103.56316,96,102,-110,-110,pk,212.0
109.06949,110.60258,81,120,190,-240,5,228.0
107.53835,103.05735,88,95,130,-150,2.5,216.0
118.90567,107.94599,95,134,140,-160,4.5,236.0
105.79314,100.640114,94,117,150,-180,3.5,212.0
117.19998,106.25425,121,88,135,-155,1.5,217.0
111.270775,111.69846,123,126,600,-900,11,232.0
110.594475,107.759,108,106,-125,105,1,225.5
110.60597,99.90899,122,102,-140,120,pk,219.5
122.101776,111.877174,144,111,-130,110,1,230.0
107.83871,107.111244,115,102,-120,100,1,222.5
113.19665,102.05548,122,100,-280,230,5.5,219.5
111.00106,103.011635,97,94,125,-145,2.5,216.0
110.70401,114.633965,109,107,220,-270,5,237.0
112.28793,99.66793,115,101,-160,140,3.5,205.5
113.9193,109.92621,110,120,-105,-115,1.5,215.5
106.686,114.49094,116,116,550,-800,10.5,230.5
109.6382,100.05026,115,102,-155,135,1,211.5
118.261765,115.589,124,109,-550,400,8,233.5
111.79928,105.40814,119,111,400,-550,10,218.5
120.68111,118.718056,103,117,220,-270,6,238.5
104.42428,106.90088,98,95,-210,175,4.5,214.5
104.91429,97.33778,107,82,-500,375,8.5,211.0
115.19729,113.160904,120,118,180,-220,4.5,225.5
109.16221,106.744026,103,107,-250,200,5,223.5
109.21574,105.921394,104,87,350,-450,9.5,209.5
106.23382,108.695076,94,95,-135,115,1,209.5
109.664345,99.13224,100,96,-170,145,3,216.5
115.53608,106.214424,113,100,190,-240,223.5,5115.0
110.75045,113.44436,110,105,-135,115,3,234.5
104.836075,106.57204,116,117,220,-270,3,210.0
104.20992,104.643456,86,98,170,-200,4,212.5
110.40664,107.25675,98,102,105,-125,1,216.0
110.87937,117.74297,112,111,300,-400,10,226.5
121.07236,109.838486,134,105,-190,160,3,231.5
112.179146,96.97573,133,89,170,-200,pk,210.0
109.68739,107.25266,108,102,145,-170,3,225.5
100.69356,112.88068,109,107,375,-500,10,228.0
119.14296,115.75173,114,121,-250,200,5.5,240.0
102.53205,106.49706,80,88,-170,145,pk,208.0
108.449974,113.01739,112,114,1000,-2000,14,218.5
122.22187,104.993996,126,110,140,-160,2,220.0
117.22822,106.92105,132,124,120,-140,2,221.0
107.0308,101.02838,110,89,125,-145,2.5,209.0
110.05349,112.80759,109,101,550,-800,11.5,239.0
102.50154,104.948456,117,112,142,-165,1.5,207.5
105.590614,112.77015,115,116,110,-130,2.5,214.0
110.8299,103.13601,111,99,-140,120,1,211.0
121.64704,111.41023,116,128,-170,145,2,232.0
111.50718,98.50967,123,112,-170,145,2,205.5
111.37486,107.002754,106,110,120,-140,1,223.0
109.013916,106.711235,100,110,145,-170,2.5,222.0
100.61535,105.25272,99,96,300,-400,8.5,208.0
109.898674,111.90015,96,86,-140,120,3.5,220.0
117.54316,115.0805,119,128,400,-550,8.5,230.0
102.37635,107.50797,115,116,280,-360,8.5,220.5
116.809746,100.185295,113,98,-450,350,6.5,218.5
102.20974,105.35987,115,114,150,-180,4,212.5
110.26444,116.76263,106,116,650,-1000,13,234.0
106.61079,103.23212,98,94,800,-1400,12,210.0
110.792206,106.08528,114,113,-135,115,1.5,218.5
109.79821,106.492935,96,103,-220,180,3.5,215.5
115.77708,112.904396,100,107,115,-135,1,228.0
103.8583,116.26416,88,121,400,-550,9.5,217.5
118.62092,107.374725,126,120,-130,110,1,237.5
106.280846,106.18396,89,118,320,-420,9,213.0
112.049446,101.75547,124,109,-240,190,6,220.0
108.856285,98.70821,99,101,-250,200,5,211.5
110.273155,113.51653,103,110,400,-550,10,222.0
103.26835,107.450905,113,117,700,-1100,11,219.5
108.99386,105.15571,103,99,850,-1500,12.5,221.0
120.700615,102.79517,110,109,160,-190,pk,220.0
105.800865,112.454704,96,121,230,-280,5,219.5
116.59792,105.50615,104,111,115,-135,1.5,214.0
111.47924,102.19539,120,103,180,-220,4.5,212.0
114.9885,100.292656,104,116,225,-275,6,212.0
106.83456,116.03672,82,113,1000,-2000,13.5,223.0
116.01476,106.67017,117,107,100,-120,1,223.5
106.20992,112.90914,103,100,500,-700,10,227.5
106.62864,107.87353,68,106,125,-145,2.5,216.5
108.63873,107.65277,107,119,220,-270,6.5,220.5
106.96229,104.41542,107,123,155,-185,4.5,208.5
115.87413,106.80341,116,115,-180,150,6,221.0
116.49384,103.18839,116,104,-600,425,9,216.5
111.691475,111.119064,113,89,125,-145,2,226.0
118.912025,108.09095,86,118,-135,115,3.5,216.5
114.45872,102.784904,104,107,750,-1200,11.5,218.5
107.98549,102.1186,93,99,550,-800,12.5,219.0
110.94145,114.11324,138,129,-110,-110,1,225.0
116.85021,105.20246,126,111,-185,155,5,222.0
111.0476,100.46884,128,116,-200,170,6.5,217.5
117.74131,107.93341,117,91,-115,-105,1.5,228.0
103.28585,107.265,112,112,175,-210,3.5,213.0
107.36854,104.46775,124,130,170,-200,4,213.0
118.33602,104.908455,109,111,135,-155,1.5,217.0
114.737854,106.20748,96,104,-125,105,1,224.0
116.75225,103.538124,127,89,-275,225,7.5,228.0
106.308395,110.74598,86,119,-180,150,1,216.0
103.97445,106.68473,95,106,400,-550,10,211.0
106.2934,101.6609,98,97,-180,150,1,203.0
111.03799,99.441475,112,100,135,-155,3.5,205.0
113.10265,117.419174,115,123,200,-250,5,228.5
107.27231,114.282234,104,125,260,-330,7.5,225.0
100.93458,109.20423,100,122,600,-900,12.5,220.0
111.159584,110.82546,110,112,-200,170,2.5,223.0
110.47441,105.747536,119,97,125,-145,3,215.5
114.87391,103.792015,119,117,-300,240,7.5,222.5
116.714226,106.89738,122,131,-330,260,6.5,222.5
117.39764,105.991325,127,109,-110,-110,1,230.0
115.94416,105.42924,93,119,-400,300,9.5,230.0
108.35784,104.24058,114,112,1000,-2000,14,216.5
103.372856,100.17983,114,83,-120,100,2,211.5
107.05524,111.51324,121,117,142,-165,2.5,215.5
116.983376,101.56249,113,102,-500,375,9,220.0
110.055626,105.695076,104,88,180,-220,7,216.5
111.50854,113.22149,113,92,-110,-110,1,222.5
110.42924,103.32661,113,132,350,-450,8.5,215.0
115.535545,116.762436,118,104,260,-330,5.5,226.0
111.0912,106.47054,98,87,-110,-110,1,216.0
119.83948,108.41184,140,119,145,-170,3.5,234.0
102.66119,105.02857,98,126,135,-155,2.5,199.5
114.186714,103.01786,117,94,400,-550,9.5,220.0
106.806526,103.86679,109,108,-350,281,9.5,219.5
109.11214,106.67611,101,113,-125,105,1,220.5
108.437035,100.9796,92,124,-170,148,2,214.0
107.633446,107.0584,91,103,317,-400,8,214.5
106.44842,106.32633,126,124,-180,155,3.5,218.0
114.00707,111.76263,100,95,-107,-114,2,220.5
108.37406,103.818275,103,109,105,-125,3,206.5
100.86973,113.518456,104,118,155,-179,3,214.5
106.36466,111.95038,110,109,125,-145,2,221.0
106.46019,116.19712,116,143,837,-1400,14,228.5
119.583694,105.938286,120,117,-300,245,7.5,238.0
115.98021,107.95842,127,123,227,-277,6,227.0
102.26461,109.67144,105,121,797,-1300,13.5,220.0
111.23687,112.42762,125,124,435,-580,10,228.5
107.091774,99.481255,111,121,-330,267,11,213.0
106.92585,106.21756,114,119,-140,120,2.5,213.0
115.20757,113.12415,119,125,222,-270,4.5,229.5
110.33448,116.83592,111,114,398,-522,9,221.0
104.02986,105.94221,96,112,520,-725,9.5,216.5
110.73706,108.54786,112,109,199,-240,5,217.0
119.37932,107.18995,109,107,139,-159,2,240.0
115.3729,104.066124,104,96,-300,240,8,230.5
112.90961,106.19385,112,102,-200,170,3,223.0
104.305176,107.85126,116,116,300,-400,8.5,217.5
107.06597,110.88551,87,90,275,-350,8.5,217.5
109.16999,100.10554,114,107,285,-370,8.5,208.5
116.975075,109.38816,112,97,150,-180,3.5,227.5
105.27781,110.26022,83,116,-180,150,3,218.0
108.48954,112.17631,103,125,650,-1000,11,218.5
109.733864,101.18899,129,96,-280,230,6,213.5
122.30333,112.41492,135,123,-200,170,4.5,236.5
109.368034,101.550835,111,117,-240,190,7,216.5
106.605705,112.17417,108,117,240,-300,7.5,214.5
105.729485,114.37383,104,114,110,-130,1.5,226.5
105.192894,103.5947,100,133,170,-200,4.5105,203.0
106.22756,107.42661,108,124,105,-125,3.5,225.5
114.62267,108.048416,104,105,130,-150,4,211.5
108.78346,108.22927,103,118,275,-350,7,220.5
117.17361,101.041084,125,98,-250,200,3.5,205.0
108.21439,104.979195,124,115,260,-330,7,221.0
107.21616,102.984604,121,107,-145,125,2.5,212.5
105.366806,106.99139,88,125,-170,145,3,216.5
108.606255,111.42916,115,110,650,-1000,12,233.0
110.38831,105.18895,113,131,200,-250,7,214.0
101.819565,113.13889,104,104,600,-900,11,228.0
106.18342,115.87711,107,107,1100,-2500,13.5,227.5
109.90101,105.80031,108,102,155,-185,4,216.0
112.74327,113.91805,135,107,230,-280,6,242.0
105.14478,107.6601,95,98,750,-1200,13,216.0
107.866295,109.75984,108,127,750,-1200,12.5,227.5
106.21558,109.368324,110,100,400,-550,8.5,212.0
107.8041,109.59441,109,85,180,-220,5,215.5
115.84138,111.356636,115,112,-135,115,2,232.5
116.483925,113.85897,116,122,375,-500,9.5,226.5
104.756386,104.92165,83,124,850,-1500,13.5,209.0
103.89501,106.05334,114,91,-145,125,2,208.0
105.51887,110.98695,101,108,110,-130,1.5,217.0
103.85197,108.32737,113,115,340,-440,9,216.5
110.92929,108.54864,128,104,150,-180,4.5,221.0
118.53048,106.08378,125,113,-150,130,3,229.5
107.457306,106.5873,94,100,850,-1500,13.5,225.0
112.672386,109.5415,104,117,340,-440,7.5,235.0
106.988594,101.95839,112,99,-190,160,1.5,216.0
110.99453,109.6574,117,115,105,-125,2.5115,214.5
108.141716,103.717735,108,89,-180,150,1,217.0
117.79885,101.26023,131,95,-1200,750,13.5,217.5
116.93406,108.1984,128,107,-210,175,4,226.5
104.642265,106.55607,88,136,900,-1600,11.5,220.0
108.70284,106.18427,128,128,105,-125,1.5,213.5
121.34058,104.099686,116,91,-425,325,9,231.0
107.60786,110.81004,96,121,-125,105,pk,222.5
109.8419,108.017494,125,98,225,-275,4.5,226.0
117.72631,112.09815,101,111,130,-150,1.5,235.0
117.11658,106.805885,133,103,-160,140,1,224.0
104.49145,108.5678,85,114,600,-900,11,224.5
105.88909,105.204796,119,106,-180,150,3.5,210.5
103.82227,110.73247,131,123,225,-275,5.5,212.5
112.83266,104.73048,112,105,-110,-110,1,217.0
116.10035,105.38183,102,109,-800,550,10.5,232.0
103.644325,106.0442,95,88,210,-260,6,212.0
111.595825,108.34246,124,111,-135,115,1.5,220.0
110.055984,105.07793,121,109,-140,120,1.5,221.5
116.404854,113.5754,110,119,105,-125,3,238.5
111.71061,105.29661,102,136,-130,110,2,227.5
111.64986,113.51145,113,106,240,-300,6.5,218.0
113.210625,107.194,118,114,105,-125,pk,219.0
103.9999,103.210335,105,110,320,-420,9,208.5
106.78057,105.32949,99,102,125,-145,1.5,207.5
114.42157,102.565926,111,96,-240,190,6,226.0
109.831184,102.45492,131,100,275,-350,5.5,214.5
111.70504,104.73318,110,111,-160,140,5.5,231.5
111.55956,106.26891,110,97,-270,220,7,216.5
116.47796,100.34047,128,99,-850,575,11,222.5
109.76546,109.7562,105,120,300,-400,7,221.0
117.22559,101.29256,129,95,110,-130,pk,212.5
111.25527,117.2419,83,134,260,-330,8,228.0
114.72194,106.0539,109,103,170,-200,3.5,218.5
110.124916,113.5906,111,126,180,-220,6,228.5
110.57626,104.617546,106,105,-200,170,4.5,208.5
113.33544,113.148544,103,103,220,-270,6,229.0
109.07204,106.46419,107,118,850,-1500,12.5,218.5
103.40583,109.03481,105,102,800,-1400,14,215.0
109.391136,102.304016,91,139,105,-125,1.5,218.0
116.88758,106.66862,113,112,-420,320,9.5,223.0
111.28243,101.34214,114,90,-500,375,9.5,216.5
111.70735,110.89026,124,104,100,-120,1.5,218.0
114.94393,100.87525,122,105,-155,135,3.5,221.5
113.31092,105.50097,102,92,115,-135,1.5,219.5
117.90447,117.84758,129,115,110,-130,1.5,239.5
103.9943,114.0224,96,132,190,-240,4.5,217.0
106.82085,104.76972,96,118,145,-170,1.5,206.0
107.60791,99.498505,90,86,-420,320,8,210.0
113.534584,106.68539,121,113,-120,100,1,225.5
111.21117,105.4614,107,117,-230,192,8.5,223.5
109.94703,100.496574,128,114,-345,278,7.5,216.5
112.41036,99.930336,131,110,-350,281,5.5,219.0
108.4517,106.158104,91,106,-169,146,3,218.0
115.45386,105.0765,129,112,172,-205,3,222.0
105.5458,112.1032,115,86,428,-570,6.5,220.5
113.84653,102.00712,120,107,120,-140,2.5,207.5
108.772484,104.54505,106,100,105,-125,2,219.0
110.14886,108.73257,121,108,144,-165,1.5,218.0
118.272255,106.11694,103,111,-140,120,1,228.0
114.20677,104.57981,113,104,-250,200,5.5,225.0
107.270134,106.4698,118,133,-180,150,2.5,218.0
120.4069,112.40099,95,105,175,-210,5.5,231.0
117.75211,109.60967,116,133,120,-140,6,230.5
114.75733,101.73433,97,77,-130,110,1.5,225.0
106.14322,107.32292,90,107,160,-190,5.5,211.5
103.87147,106.63683,88,98,140,-160,1.5,200.0
110.194984,112.74354,105,105,425,-600,10,226.0
111.8732,103.4765,101,107,200,-250,7,216.0
108.53651,109.23677,121,111,180,-220,5,218.0
106.00662,114.73011,116,104,425,-600,14,223.0
107.04423,107.530174,97,112,180,-220,5,218.5
108.9531,109.623726,108,117,600,-900,8,219.5
114.76139,100.652824,98,98,-600,425,11,220.0
112.724884,105.90955,113,104,225,-275,6,219.5
113.84501,111.55692,99,123,-160,140,4,224.5
102.771255,106.97035,119,110,775,-1300,12.5,218.0
109.24281,110.617,102,119,185,-230,5,219.5
108.44473,100.08684,107,92,-115,-105,1.5,214.0
108.326164,106.46847,106,101,400,-550,10,223.0
116.45776,113.286194,123,116,275,-350,7,228.0
119.20487,103.47767,108,109,-130,110,2,219.0
112.197655,100.25956,104,99,145,-170,3,205.5
111.37678,113.86079,122,100,-140,120,1,232.0
108.11031,109.807655,112,116,210,-260,8.5,221.0
110.04649,110.93398,108,108,-150,130,2,228.0
108.35959,103.35616,105,113,325,-425,5.5,209.5
110.72034,107.78301,113,101,-180,150,5,223.5
114.08227,106.67998,108,111,200,-250,5.5,221.5
102.87621,102.22174,89,76,190,-240,4,207.5
110.13813,99.34323,114,86,-260,210,7.5,211.0
114.65179,106.8708,99,111,130,-150,2,225.5
108.706795,108.25626,107,130,650,-1000,13.5,224.5
112.202126,106.4302,125,127,130,-150,pk,228.5
108.56041,110.434746,106,108,425,-600,10.5,224.5
118.4912,100.52209,97,113,-550,400,10.5,218.5
111.98414,107.39706,114,105,-130,110,1,216.5
107.51673,99.22648,84,92,160,-190,5,197.0
105.65376,110.95779,113,124,130,-150,5,217.5
116.105675,108.10021,113,83,-125,105,3,216.0
116.10466,112.31934,93,141,-370,285,8.5,236.5
113.9643,111.36069,111,124,-120,100,pk,228.5
112.36935,105.36044,129,107,-130,110,2.5,211.0
109.41186,98.176155,126,97,-200,170,3,203.0
113.58253,107.91551,87,98,225,-275,6,227.0
107.393196,102.29202,111,97,-260,210,5,206.5
110.34193,100.36233,130,99,-350,275,10,213.0
101.62032,107.20629,91,125,500,-700,13,210.0
108.37603,106.42253,108,125,250,-310,8,227.0
113.535515,100.00626,101,102,-500,375,8,218.0
116.282326,106.48028,125,89,160,-190,4,228.0
116.175896,107.484566,122,109,142,-165,3,209.5
108.93416,103.85856,126,113,650,-1000,10,213.5
106.543915,112.921135,100,118,200,-250,7,221.0
113.98066,109.37881,128,118,-155,135,pk,232.0
118.47988,105.5147,114,113,-150,130,4,217.5
103.79341,111.5831,97,130,775,-1300,11,209.0
107.14039,106.000534,89,105,180,-220,6,212.5
110.50713,109.32526,128,104,100,-120,2,217.0
116.348335,107.42167,120,99,280,-360,6.5,233.0
102.43905,105.43122,107,99,-125,105,2,218.0
102.025826,107.37621,98,110,750,-1200,14,212.5
113.95583,106.26386,128,93,100,-120,1,225.5
113.000885,105.94163,128,127,-160,140,4.5,235.0
114.303535,108.45012,110,144,-120,100,2.5,229.5
109.205864,105.82955,113,95,170,-200,3.5,206.5
104.05719,103.98647,105,110,750,-1200,12,208.0
105.083885,108.06666,128,104,700,-1100,12,220.0
111.22027,98.349815,115,96,-125,105,3.5,215.5
104.07513,110.12179,92,100,850,-1500,12,220.0
113.199486,105.98263,110,102,600,-900,10.5,224.5
117.12917,115.288994,96,107,350,-450,6,232.5
108.98979,107.07035,104,132,200,-250,5.5,220.0
110.54537,103.498886,123,96,-155,135,1,207.0
108.46822,109.97791,110,96,750,-1200,13,228.0
102.5353,108.51917,93,131,210,-260,6,201.5
112.19995,112.4253,121,105,-200,170,3.5,235.5
108.02152,111.202156,91,86,155,-185,8.5,211.0
116.27311,103.294716,110,97,-130,110,3,218.0
108.55789,109.491104,118,127,135,-155,3,219.0
109.77392,102.715454,136,102,-150,130,3.5,208.5
118.24773,109.00576,123,103,-125,105,2.5,224.5
106.876686,107.75666,96,96,-145,125,1.5,211.0
104.3477,98.66621,90,93,-160,140,3.5,204.5
109.87901,110.11955,129,110,150,-180,3.5,216.0
116.58985,111.15527,115,110,180,-220,4.5,234.0
109.03756,104.81423,118,109,120,-140,3,228.0
106.35964,108.04673,108,99,100,-120,2,210.5
103.436745,110.717316,92,113,105,-125,pk,212.0
111.19871,107.66033,123,129,150,-180,2.5,223.0
104.7396,110.30537,99,99,600,-900,12,206.0
109.89298,111.64634,121,103,600,-900,11,226.0
112.49508,106.77497,124,99,160,-190,6,215.5
108.126526,110.82119,126,125,120,-140,1.5,219.5
118.24052,104.0731,120,101,-125,105,3.5,215.5
114.81283,110.67716,126,131,320,-420,4.5,220.0
112.61674,104.05816,132,120,105,-125,pk,219.0
103.638054,109.37466,111,118,160,-190,5.5,227.5
113.54816,108.59188,98,107,275,-350,6.5,222.0
105.57082,107.30334,146,106,350,-450,7,220.5
101.15122,100.28356,90,110,-105,-115,2,201.0
109.31493,105.282425,114,86,375,-500,9.5,223.5
114.522224,112.71434,132,120,500,-700,10,233.0
113.90058,103.9138,149,114,500,-700,9,216.5
103.09475,108.938934,99,112,180,-220,6,207.5
110.73545,108.57773,98,107,240,-300,7.5,224.0
106.44827,100.299545,94,80,120,-140,2.5,203.0
110.018684,107.21259,116,90,275,-350,6.5,215.5
116.426,112.55152,104,102,-115,-105,1,239.0
114.337944,108.93472,126,119,175,-210,4,222.5
113.90696,112.90472,99,129,375,-500,8,234.5
112.89088,106.85011,112,108,-120,100,1.5,220.5
117.36999,104.794685,87,107,-600,425,10.5,228.0
111.64921,103.76522,121,106,240,-300,5,214.5
106.97866,106.07915,105,98,-280,230,8.5,217.5
113.206245,107.15202,103,111,100,-120,1,220.5
110.73325,98.97535,114,112,-185,155,5,209.5
116.74149,107.04632,117,118,110,-130,1.5,228.5
113.385025,105.36134,89,95,160,-190,4.5,221.5
113.82669,111.52543,122,127,170,-200,5,236.5
103.37263,99.593185,92,107,400,-550,10,196.5
114.79203,104.789474,101,115,-130,110,4.5,210.5
105.25016,101.02527,103,91,185,-230,4.5,208.5
110.47322,108.18809,111,101,150,-180,3,213.5
111.31311,112.05288,96,101,350,-450,9,228.0
112.6439,106.49325,121,113,-145,125,1,218.5
109.04975,113.128746,95,109,950,-1800,14,224.0
114.26186,112.46192,127,118,155,-185,3.5,229.5
114.40292,103.772095,114,117,170,-200,4,217.5
111.25077,109.59377,134,132,170,-200,4.5,221.0
111.638756,107.46429,111,103,160,-190,2,215.5
108.4144,103.61065,106,129,240,-300,7,206.0
115.25262,110.58173,127,116,-310,250,6,229.0
103.56835,103.75762,87,104,450,-650,9.5,202.0
109.12703,107.25315,121,119,375,-500,10,230.0
110.34993,111.9996,122,119,148,-175,3.5,230.0
114.10126,102.520424,106,120,-200,170,6.5,208.0
111.98907,103.67069,109,122,-190,160,7.5,223.0
101.12011,108.94923,94,95,170,-200,4.5,216.5
103.21445,106.262596,94,123,150,-180,3,218.5
109.32888,112.062675,99,118,120,-140,2,227.5
112.21079,98.72903,113,95,-170,145,3,199.5
110.95592,112.803566,87,112,500,-700,11,223.0
109.290504,111.12641,127,114,-160,140,1,229.0
109.86693,103.131,102,102,-210,175,5,217.5
115.75356,107.673775,109,110,-230,185,3.5,223.5
108.0595,103.80388,96,97,700,-1100,14,214.0
113.29357,108.3937,100,92,-170,145,2.5,223.0
112.56164,107.44472,118,112,-140,120,2.5115,222.5
115.8144,110.6602,117,107,110,-130,1.5,231.5
111.45016,104.49157,120,118,142,-165,3,211.0
107.78417,101.277405,88,116,105,-125,2,204.0
114.338684,107.116844,114,105,135,-155,1,221.5
102.439415,109.20628,101,87,550,-800,10.5,207.5
104.46055,109.731606,109,126,290,-380,7.5,210.0
102.87662,106.71477,103,108,160,-190,5.5,199.5
109.71583,104.12458,111,125,800,-1400,11,220.5
111.21955,112.111626,113,104,100,-120,4.5,232.0
110.34739,107.78596,105,103,270,-340,7.5,222.5
115.44396,103.43499,115,118,-650,450,10,227.5
112.07517,107.2123,112,122,-115,-105,pk,220.0
107.713356,106.82719,97,122,800,-1400,13.5,217.5
113.12823,110.71575,95,111,-125,105,3,234.0
108.57195,113.140564,107,129,425,-600,10,218.0
111.66034,111.90612,129,114,-120,100,1.5,230.0
107.85561,109.288994,129,95,-105,-115,3,212.0
111.677895,109.3016,114,111,230,-280,6,221.5
116.4903,107.87182,123,115,-125,105,1,230.5
104.01376,98.07523,100,89,-120,100,2.5,199.5
110.0706,109.8921,102,125,105,-125,3,220.0
107.01006,98.88081,104,108,-230,185,6.5,204.5
112.72153,110.854744,122,121,-240,190,6,230.0
107.63491,98.54249,98,101,210,-260,5,199.0
113.85139,102.76077,119,109,-170,145,6,228.5
109.73246,108.80396,108,130,210,-260,4,229.0
109.66609,110.94367,113,132,320,-420,8,225.5
111.14153,111.7131,115,108,-170,145,2.5,227.5
113.47416,108.24946,122,120,140,-160,1.5,216.5
110.62129,108.61075,122,115,150,-180,5.5,217.0
107.862175,99.02159,116,84,-300,240,6,201.5
107.86882,98.94776,116,92,-550,400,10,208.0
107.98229,109.59945,108,100,200,-250,7,224.0
